Date(UTC),Time,Order No,Pair,Type,Order Price,Order Amount,Avg Trading Price,Filled,Total,status,,BTC Receive,BTC Pay,USDT Receive,USDT Pay,BTC Wallet Ballance,USDT Wallet Ballance,BTC Wallet Ballance Est USDT,Both Wallet Ballance (USDT),Spot Profit (USDT),Running Tot Profit (USDT),Daily Running Tot Profit (USDT),Trade Number,Daily % Profit,% Profit Since Start,Day Number,
,,,,,,,,,,,,,,,,1e-05, 104.5162
20/12/2022, 09:10:45, 2147483647, BTCUSDT, BUY , 0.00, 0.00622000, 16822.850, 0.00622000, 104.63813, Filled, , 0.00622, , , -104.63813, 0.00623, 0.15694, 104.80636, 104.96330, 0.00015, 0.27953, 0.05538
20/12/2022, 09:12:58, 2147483647, BTCUSDT, SELL, 0.00, 0.00623000, 16821.630, 0.00623000, 104.79875, Filled, , , -0.00623, 104.79875, , -0.00000, 104.95570, -0.00000, 104.95570, -0.00760, 0.27193, 0.04778, 8
20/12/2022, 09:59:27, 2147483647, BTCUSDT, BUY , 0.00, 0.00624000, 16812.089, 0.00624000, 104.90744, Filled, , 0.00624, , , -104.90744, 0.00624, 0.04826, 104.90744, 104.95570, 0.00000, 0.27193, 0.04778
20/12/2022, 10:09:33, 2147483647, BTCUSDT, SELL, 0.00, 0.00624000, 16804.070, 0.00624000, 104.85740, Filled, , , -0.00624, 104.85740, , -0.00000, 104.90566, -0.00000, 104.90566, -0.05004, 0.22189, -0.00226, 9
20/12/2022, 10:21:45, 2147483647, BTCUSDT, BUY , 0.00, 0.00624000, 16797.833, 0.00624000, 104.81848, Filled, , 0.00624, , , -104.81848, 0.00624, 0.08718, 104.81848, 104.90566, 0.00000, 0.22189, -0.00226
20/12/2022, 10:27:09, 2147483647, BTCUSDT, SELL, 0.00, 0.00623000, 16800.140, 0.00623000, 104.66487, Filled, , , -0.00623, 104.66487, , 0.00001, 104.75205, 0.16800, 104.92005, 0.01439, 0.23628, 0.01213, 10
20/12/2022, 10:43:59, 2147483647, BTCUSDT, BUY , 0.00, 0.00624000, 16781.500, 0.00624000, 104.71656, Filled, , 0.00624, , , -104.71656, 0.00625, 0.03549, 104.88437, 104.91986, -0.00019, 0.23610, 0.01194
20/12/2022, 10:51:45, 2147483647, BTCUSDT, SELL, 0.00, 0.00625000, 16782.007, 0.00625000, 104.88754, Filled, , , -0.00625, 104.88754, , -0.00000, 104.92303, -0.00000, 104.92303, 0.00317, 0.23927, 0.01511, 11
20/12/2022, 11:40:25, 2147483647, BTCUSDT, BUY , 0.00, 0.00624000, 16810.336, 0.00624000, 104.89650, Filled, , 0.00624, , , -104.89650, 0.00624, 0.02653, 104.89650, 104.92303, 0.00000, 0.23927, 0.01511
20/12/2022, 11:47:13, 2147483647, BTCUSDT, SELL, 0.00, 0.00623000, 16815.099, 0.00623000, 104.75807, Filled, , , -0.00623, 104.75807, , 0.00001, 104.78460, 0.16815, 104.95275, 0.02972, 0.26899, 0.04483, 12
20/12/2022, 13:06:02, 2147483647, BTCUSDT, BUY , 0.00, 0.00623000, 16815.369, 0.00623000, 104.75975, Filled, , 0.00623, , , -104.75975, 0.00624, 0.02485, 104.92790, 104.95276, 0.00000, 0.26899, 0.04483
20/12/2022, 13:21:34, 2147483647, BTCUSDT, SELL, 0.00, 0.00623000, 16825.050, 0.00623000, 104.82006, Filled, , , -0.00623, 104.82006, , 0.00001, 104.84492, 0.16825, 105.01317, 0.06041, 0.32940, 0.10524, 13
20/12/2022, 14:29:12, 2147483647, BTCUSDT, BUY , 0.00, 0.00624000, 16793.690, 0.00624000, 104.79262, Filled, , 0.00624, , , -104.79262, 0.00625, 0.05229, 104.96056, 105.01285, -0.00031, 0.32909, 0.10493
20/12/2022, 14:33:35, 2147483647, BTCUSDT, SELL, 0.00, 0.00624000, 16820.072, 0.00624000, 104.95725, Filled, , , -0.00624, 104.95725, , 0.00001, 105.00954, 0.16820, 105.17774, 0.16489, 0.49398, 0.26982, 14
20/12/2022, 15:50:11, 2147483647, BTCUSDT, BUY , 0.00, 0.00620000, 16934.600, 0.00620000, 104.99452, Filled, , 0.00620, , , -104.99452, 0.00621, 0.01502, 105.16387, 105.17889, 0.00115, 0.49512, 0.27097
20/12/2022, 16:16:49, 2147483647, BTCUSDT, SELL, 0.00, 0.00620000, 16826.600, 0.00620000, 104.32492, Filled, , , -0.00620, 104.32492, , 0.00001, 104.33994, 0.16827, 104.50821, -0.67068, -0.17556, -0.39971, 15
20/12/2022, 17:22:16, 2147483647, BTCUSDT, BUY , 0.00, 0.00620000, 16806.490, 0.00620000, 104.20024, Filled, , 0.00620, , , -104.20024, 0.00621, 0.13970, 104.36830, 104.50801, -0.00020, -0.17576, -0.39992
20/12/2022, 17:30:10, 2147483647, BTCUSDT, SELL, 0.00, 0.00621000, 16811.789, 0.00621000, 104.40121, Filled, , , -0.00621, 104.40121, , -0.00000, 104.54091, -0.00000, 104.54091, 0.03290, -0.14285, -0.36701, 16
20/12/2022, 17:41:15, 2147483647, BTCUSDT, BUY , 0.00, 0.00621000, 16811.740, 0.00621000, 104.40091, Filled, , 0.00621, , , -104.40091, 0.00621, 0.14001, 104.40091, 104.54091, 0.00000, -0.14285, -0.36701
20/12/2022, 17:45:39, 2147483647, BTCUSDT, SELL, 0.00, 0.00620000, 16810.200, 0.00620000, 104.22324, Filled, , , -0.00620, 104.22324, , 0.00001, 104.36325, 0.16810, 104.53135, -0.00956, -0.15242, -0.37657, 17
20/12/2022, 18:24:33, 2147483647, BTCUSDT, BUY , 0.00, 0.00621000, 16786.370, 0.00621000, 104.24336, Filled, , 0.00621, , , -104.24336, 0.00622, 0.11989, 104.41122, 104.53111, -0.00024, -0.15266, -0.37681
20/12/2022, 18:31:08, 2147483647, BTCUSDT, SELL, 0.00, 0.00621000, 16821.010, 0.00621000, 104.45847, Filled, , , -0.00621, 104.45847, , 0.00001, 104.57836, 0.16821, 104.74657, 0.21546, 0.06280, -0.16135, 18
20/12/2022, 20:45:17, 2147483647, BTCUSDT, BUY , 0.00, 0.00619000, 16889.100, 0.00619000, 104.54353, Filled, , 0.00619, , , -104.54353, 0.00620, 0.03483, 104.71242, 104.74725, 0.00068, 0.06349, -0.16067
20/12/2022, 20:52:07, 2147483647, BTCUSDT, SELL, 0.00, 0.00620000, 16889.224, 0.00620000, 104.71319, Filled, , , -0.00620, 104.71319, , -0.00000, 104.74802, -0.00000, 104.74802, 0.00077, 0.06425, -0.15990, 19
20/12/2022, 20:54:06, 2147483647, BTCUSDT, BUY , 0.00, 0.00620000, 16878.560, 0.00620000, 104.64707, Filled, , 0.00620, , , -104.64707, 0.00620, 0.10095, 104.64707, 104.74802, 0.00000, 0.06425, -0.15990
20/12/2022, 21:09:56, 2147483647, BTCUSDT, SELL, 0.00, 0.00620000, 16857.250, 0.00620000, 104.51495, Filled, , , -0.00620, 104.51495, , -0.00000, 104.61590, -0.00000, 104.61590, -0.13212, -0.06787, -0.29203, 20
20/12/2022, 22:10:58, 2147483647, BTCUSDT, BUY , 0.00, 0.00619000, 16883.600, 0.00619000, 104.50948, Filled, , 0.00619, , , -104.50948, 0.00619, 0.10641, 104.50948, 104.61590, -0.00000, -0.06787, -0.29203
20/12/2022, 22:16:32, 2147483647, BTCUSDT, SELL, 0.00, 0.00619000, 16889.843, 0.00619000, 104.54813, Filled, , , -0.00619, 104.54813, , -0.00000, 104.65454, -0.00000, 104.65454, 0.03865, -0.02922, -0.25338, 21
20/12/2022, 23:51:55, 2147483647, BTCUSDT, BUY , 0.00, 0.00619000, 16894.340, 0.00619000, 104.57596, Filled, , 0.00619, , , -104.57596, 0.00619, 0.07858, 104.57596, 104.65454, 0.00000, -0.02922, -0.25338
20/12/2022, 23:57:17, 2147483647, BTCUSDT, SELL, 0.00, 0.00618000, 16906.651, 0.00618000, 104.48310, Filled, , , -0.00618, 104.48310, , 0.00001, 104.56168, 0.16907, 104.73075, 0.07620, 0.04698, -0.17718, 22, -0.16889%, 0.04488%, 3

21/12/2022, 03:04:57, 2147483647, BTCUSDT, BUY , 0.00, 0.00620000, 16847.952, 0.00620000, 104.45730, Filled, , 0.00620, , , -104.45730, 0.00621, 0.10438, 104.62578, 104.73016, -0.00059, 0.04639, -0.00059
21/12/2022, 03:28:13, 2147483647, BTCUSDT, SELL, 0.00, 0.00621000, 16821.640, 0.00621000, 104.46238, Filled, , , -0.00621, 104.46238, , -0.00000, 104.56676, -0.00000, 104.56676, -0.16340, -0.11700, -0.16398, 1
21/12/2022, 04:11:19, 2147483647, BTCUSDT, BUY , 0.00, 0.00621000, 16819.620, 0.00621000, 104.44984, Filled, , 0.00621, , , -104.44984, 0.00621, 0.11692, 104.44984, 104.56676, 0.00000, -0.11700, -0.16398
21/12/2022, 04:22:23, 2147483647, BTCUSDT, SELL, 0.00, 0.00621000, 16819.620, 0.00621000, 104.44984, Filled, , , -0.00621, 104.44984, , -0.00000, 104.56676, -0.00000, 104.56676, 0.00000, -0.11700, -0.16398, 2
21/12/2022, 04:32:31, 2147483647, BTCUSDT, BUY , 0.00, 0.00622000, 16807.630, 0.00622000, 104.54346, Filled, , 0.00622, , , -104.54346, 0.00622, 0.02330, 104.54346, 104.56676, 0.00000, -0.11700, -0.16398
21/12/2022, 04:39:10, 2147483647, BTCUSDT, SELL, 0.00, 0.00622000, 16809.790, 0.00622000, 104.55689, Filled, , , -0.00622, 104.55689, , -0.00000, 104.58020, -0.00000, 104.58020, 0.01344, -0.10357, -0.15055, 3
21/12/2022, 06:54:22, 2147483647, BTCUSDT, BUY , 0.00, 0.00621000, 16838.920, 0.00621000, 104.56969, Filled, , 0.00621, , , -104.56969, 0.00621, 0.01050, 104.56969, 104.58020, -0.00000, -0.10357, -0.15055
21/12/2022, 06:55:39, 2147483647, BTCUSDT, SELL, 0.00, 0.00621000, 16834.780, 0.00621000, 104.54398, Filled, , , -0.00621, 104.54398, , -0.00000, 104.55449, -0.00000, 104.55449, -0.02571, -0.12928, -0.17626, 4
21/12/2022, 06:56:44, 2147483647, BTCUSDT, BUY , 0.00, 0.00620000, 16836.470, 0.00620000, 104.38611, Filled, , 0.00620, , , -104.38611, 0.00620, 0.16837, 104.38611, 104.55449, 0.00000, -0.12928, -0.17626
21/12/2022, 07:10:02, 2147483647, BTCUSDT, SELL, 0.00, 0.00620000, 16836.820, 0.00620000, 104.38828, Filled, , , -0.00620, 104.38828, , -0.00000, 104.55666, -0.00000, 104.55666, 0.00217, -0.12711, -0.17409, 5
21/12/2022, 08:07:40, 2147483647, BTCUSDT, BUY , 0.00, 0.00621000, 16810.500, 0.00621000, 104.39320, Filled, , 0.00621, , , -104.39320, 0.00621, 0.16345, 104.39320, 104.55666, 0.00000, -0.12711, -0.17409
21/12/2022, 08:18:46, 2147483647, BTCUSDT, SELL, 0.00, 0.00621000, 16813.120, 0.00621000, 104.40948, Filled, , , -0.00621, 104.40948, , -0.00000, 104.57293, -0.00000, 104.57293, 0.01627, -0.11084, -0.15782, 6
21/12/2022, 09:27:25, 2147483647, BTCUSDT, BUY , 0.00, 0.00620000, 16858.240, 0.00620000, 104.52109, Filled, , 0.00620, , , -104.52109, 0.00620, 0.05184, 104.52109, 104.57293, 0.00000, -0.11084, -0.15782
21/12/2022, 09:39:46, 2147483647, BTCUSDT, SELL, 0.00, 0.00620000, 16854.085, 0.00620000, 104.49533, Filled, , , -0.00620, 104.49533, , -0.00000, 104.54717, -0.00000, 104.54717, -0.02576, -0.13660, -0.18358, 7
21/12/2022, 10:08:37, 2147483647, BTCUSDT, BUY , 0.00, 0.00619000, 16867.490, 0.00619000, 104.40976, Filled, , 0.00619, , , -104.40976, 0.00619, 0.13740, 104.40976, 104.54717, 0.00000, -0.13660, -0.18358
21/12/2022, 10:25:15, 2147483647, BTCUSDT, SELL, 0.00, 0.00618000, 16879.650, 0.00618000, 104.31624, Filled, , , -0.00618, 104.31624, , 0.00001, 104.45364, 0.16880, 104.62244, 0.07527, -0.06133, -0.10831, 8
21/12/2022, 11:37:14, 2147483647, BTCUSDT, BUY , 0.00, 0.00619000, 16865.796, 0.00619000, 104.39928, Filled, , 0.00619, , , -104.39928, 0.00620, 0.05436, 104.56794, 104.62230, -0.00014, -0.06147, -0.10845
21/12/2022, 11:38:29, 2147483647, BTCUSDT, SELL, 0.00, 0.00619000, 16865.220, 0.00619000, 104.39571, Filled, , , -0.00619, 104.39571, , 0.00001, 104.45007, 0.16865, 104.61872, -0.00357, -0.06504, -0.11202, 9
21/12/2022, 15:56:59, 2147483647, BTCUSDT, BUY , 0.00, 0.00619000, 16848.573, 0.00619000, 104.29266, Filled, , 0.00619, , , -104.29266, 0.00620, 0.15741, 104.46115, 104.61856, -0.00017, -0.06521, -0.11219
21/12/2022, 15:58:08, 2147483647, BTCUSDT, SELL, 0.00, 0.00619000, 16848.930, 0.00619000, 104.29488, Filled, , , -0.00619, 104.29488, , 0.00001, 104.45228, 0.16849, 104.62077, 0.00222, -0.06299, -0.10997, 10
21/12/2022, 16:22:27, 2147483647, BTCUSDT, BUY , 0.00, 0.00620000, 16833.040, 0.00620000, 104.36485, Filled, , 0.00620, , , -104.36485, 0.00621, 0.08744, 104.53318, 104.62062, -0.00016, -0.06315, -0.11013
21/12/2022, 17:13:38, 2147483647, BTCUSDT, SELL, 0.00, 0.00620000, 16799.300, 0.00620000, 104.15566, Filled, , , -0.00620, 104.15566, , 0.00001, 104.24310, 0.16799, 104.41109, -0.20953, -0.27268, -0.31966, 11
21/12/2022, 18:23:38, 2147483647, BTCUSDT, BUY , 0.00, 0.00620000, 16807.970, 0.00620000, 104.20941, Filled, , 0.00620, , , -104.20941, 0.00621, 0.03368, 104.37749, 104.41118, 0.00009, -0.27259, -0.31957
21/12/2022, 18:34:36, 2147483647, BTCUSDT, SELL, 0.00, 0.00620000, 16804.633, 0.00620000, 104.18872, Filled, , , -0.00620, 104.18872, , 0.00001, 104.22241, 0.16805, 104.39045, -0.02072, -0.29331, -0.34029, 12
21/12/2022, 20:06:42, 2147483647, BTCUSDT, BUY , 0.00, 0.00622000, 16739.800, 0.00622000, 104.12156, Filled, , 0.00622, , , -104.12156, 0.00623, 0.10085, 104.28895, 104.38980, -0.00065, -0.29396, -0.34094
21/12/2022, 20:18:54, 2147483647, BTCUSDT, SELL, 0.00, 0.00622000, 16761.860, 0.00622000, 104.25877, Filled, , , -0.00622, 104.25877, , 0.00001, 104.35962, 0.16762, 104.52724, 0.13743, -0.15653, -0.20351, 13
21/12/2022, 22:31:11, 2147483647, BTCUSDT, BUY , 0.00, 0.00622000, 16761.570, 0.00622000, 104.25697, Filled, , 0.00622, , , -104.25697, 0.00623, 0.10265, 104.42458, 104.52723, -0.00000, -0.15653, -0.20351
21/12/2022, 22:39:05, 2147483647, BTCUSDT, SELL, 0.00, 0.00622000, 16771.620, 0.00622000, 104.31948, Filled, , , -0.00622, 104.31948, , 0.00001, 104.42213, 0.16772, 104.58985, 0.06261, -0.09392, -0.14090, 14
21/12/2022, 23:02:16, 2147483647, BTCUSDT, BUY , 0.00, 0.00622000, 16764.140, 0.00622000, 104.27295, Filled, , 0.00622, , , -104.27295, 0.00623, 0.14918, 104.44059, 104.58977, -0.00007, -0.09400, -0.14098
21/12/2022, 23:03:31, 2147483647, BTCUSDT, SELL, 0.00, 0.00623000, 16755.321, 0.00623000, 104.38565, Filled, , , -0.00623, 104.38565, , -0.00000, 104.53483, -0.00000, 104.53483, -0.05494, -0.14894, -0.19592, 15, -0.18707%, -0.14227%, 4

22/12/2022, 01:23:07, 2147483647, BTCUSDT, BUY , 0.00, 0.00620000, 16844.910, 0.00620000, 104.43844, Filled, , 0.00620, , , -104.43844, 0.00620, 0.09639, 104.43844, 104.53483, 0.00000, -0.14894, 0.00000
22/12/2022, 01:28:40, 2147483647, BTCUSDT, SELL, 0.00, 0.00620000, 16837.510, 0.00620000, 104.39256, Filled, , , -0.00620, 104.39256, , -0.00000, 104.48895, -0.00000, 104.48895, -0.04588, -0.19482, -0.04588, 1
22/12/2022, 01:36:21, 2147483647, BTCUSDT, BUY , 0.00, 0.00620000, 16834.370, 0.00620000, 104.37309, Filled, , 0.00620, , , -104.37309, 0.00620, 0.11586, 104.37309, 104.48895, 0.00000, -0.19482, -0.04588
22/12/2022, 01:43:06, 2147483647, BTCUSDT, SELL, 0.00, 0.00619000, 16839.352, 0.00619000, 104.23559, Filled, , , -0.00619, 104.23559, , 0.00001, 104.35145, 0.16839, 104.51984, 0.03089, -0.16393, -0.01499, 2
22/12/2022, 03:43:59, 2147483647, BTCUSDT, BUY , 0.00, 0.00619000, 16837.090, 0.00619000, 104.22159, Filled, , 0.00619, , , -104.22159, 0.00620, 0.12986, 104.38996, 104.51982, -0.00002, -0.16395, -0.01501
22/12/2022, 03:58:16, 2147483647, BTCUSDT, SELL, 0.00, 0.00620000, 16851.930, 0.00620000, 104.48197, Filled, , , -0.00620, 104.48197, , -0.00000, 104.61182, -0.00000, 104.61182, 0.09201, -0.07194, 0.07700, 3
22/12/2022, 05:02:45, 2147483647, BTCUSDT, BUY , 0.00, 0.00621000, 16829.690, 0.00621000, 104.51237, Filled, , 0.00621, , , -104.51237, 0.00621, 0.09945, 104.51237, 104.61182, 0.00000, -0.07194, 0.07700
22/12/2022, 05:21:37, 2147483647, BTCUSDT, SELL, 0.00, 0.00620000, 16833.350, 0.00620000, 104.36677, Filled, , , -0.00620, 104.36677, , 0.00001, 104.46622, 0.16833, 104.63455, 0.02273, -0.04921, 0.09972, 4
22/12/2022, 05:37:19, 2147483647, BTCUSDT, BUY , 0.00, 0.00620000, 16825.217, 0.00620000, 104.31634, Filled, , 0.00620, , , -104.31634, 0.00621, 0.14987, 104.48460, 104.63447, -0.00008, -0.04929, 0.09964
22/12/2022, 05:44:56, 2147483647, BTCUSDT, SELL, 0.00, 0.00620000, 16829.537, 0.00620000, 104.34313, Filled, , , -0.00620, 104.34313, , 0.00001, 104.49300, 0.16830, 104.66130, 0.02683, -0.02247, 0.12647, 5
22/12/2022, 07:12:22, 2147483647, BTCUSDT, BUY , 0.00, 0.00622000, 16796.246, 0.00622000, 104.47265, Filled, , 0.00622, , , -104.47265, 0.00623, 0.02035, 104.64061, 104.66096, -0.00033, -0.02280, 0.12613
22/12/2022, 07:18:03, 2147483647, BTCUSDT, SELL, 0.00, 0.00623000, 16809.780, 0.00623000, 104.72493, Filled, , , -0.00623, 104.72493, , -0.00000, 104.74528, -0.00000, 104.74528, 0.08432, 0.06152, 0.21045, 6
22/12/2022, 10:37:53, 2147483647, BTCUSDT, BUY , 0.00, 0.00622000, 16831.890, 0.00622000, 104.69436, Filled, , 0.00622, , , -104.69436, 0.00622, 0.05093, 104.69436, 104.74528, 0.00000, 0.06152, 0.21045
22/12/2022, 11:10:01, 2147483647, BTCUSDT, SELL, 0.00, 0.00621000, 16827.634, 0.00621000, 104.49960, Filled, , , -0.00621, 104.49960, , 0.00001, 104.55053, 0.16828, 104.71881, -0.02647, 0.03504, 0.18398, 7
22/12/2022, 13:05:22, 2147483647, BTCUSDT, BUY , 0.00, 0.00621000, 16819.140, 0.00621000, 104.44686, Filled, , 0.00621, , , -104.44686, 0.00622, 0.10367, 104.61505, 104.71872, -0.00008, 0.03496, 0.18389
22/12/2022, 13:07:44, 2147483647, BTCUSDT, SELL, 0.00, 0.00622000, 16804.510, 0.00622000, 104.52405, Filled, , , -0.00622, 104.52405, , -0.00000, 104.62772, -0.00000, 104.62772, -0.09100, -0.05604, 0.09290, 8
22/12/2022, 15:07:36, 2147483647, BTCUSDT, BUY , 0.00, 0.00627000, 16668.050, 0.00627000, 104.50867, Filled, , 0.00627, , , -104.50867, 0.00627, 0.11905, 104.50867, 104.62772, 0.00000, -0.05604, 0.09290
22/12/2022, 15:17:25, 2147483647, BTCUSDT, SELL, 0.00, 0.00626000, 16690.950, 0.00626000, 104.48535, Filled, , , -0.00626, 104.48535, , 0.00001, 104.60440, 0.16691, 104.77131, 0.14358, 0.08754, 0.23648, 9
22/12/2022, 15:37:26, 2147483647, BTCUSDT, BUY , 0.00, 0.00627000, 16669.917, 0.00627000, 104.52038, Filled, , 0.00627, , , -104.52038, 0.00628, 0.08402, 104.68708, 104.77110, -0.00021, 0.08733, 0.23627
22/12/2022, 16:09:43, 2147483647, BTCUSDT, SELL, 0.00, 0.00628000, 16642.930, 0.00628000, 104.51760, Filled, , , -0.00628, 104.51760, , -0.00000, 104.60162, -0.00000, 104.60162, -0.16948, -0.08214, 0.06679, 10
22/12/2022, 17:40:36, 2147483647, BTCUSDT, BUY , 0.00, 0.00630000, 16593.740, 0.00630000, 104.54056, Filled, , 0.00630, , , -104.54056, 0.00630, 0.06106, 104.54056, 104.60162, 0.00000, -0.08214, 0.06679
22/12/2022, 18:00:28, 2147483647, BTCUSDT, SELL, 0.00, 0.00630000, 16580.732, 0.00630000, 104.45861, Filled, , , -0.00630, 104.45861, , -0.00000, 104.51967, -0.00000, 104.51967, -0.08195, -0.16409, -0.01516, 11
22/12/2022, 18:31:39, 2147483647, BTCUSDT, BUY , 0.00, 0.00629000, 16589.180, 0.00629000, 104.34594, Filled, , 0.00629, , , -104.34594, 0.00629, 0.17373, 104.34594, 104.51967, 0.00000, -0.16409, -0.01516
22/12/2022, 18:39:20, 2147483647, BTCUSDT, SELL, 0.00, 0.00628000, 16607.140, 0.00628000, 104.29284, Filled, , , -0.00628, 104.29284, , 0.00001, 104.46657, 0.16607, 104.63264, 0.11297, -0.05112, 0.09781, 12
22/12/2022, 20:42:45, 2147483647, BTCUSDT, BUY , 0.00, 0.00623000, 16755.390, 0.00623000, 104.38608, Filled, , 0.00623, , , -104.38608, 0.00624, 0.08049, 104.55363, 104.63412, 0.00148, -0.04964, 0.09930
22/12/2022, 20:52:47, 2147483647, BTCUSDT, SELL, 0.00, 0.00623000, 16782.160, 0.00623000, 104.55286, Filled, , , -0.00623, 104.55286, , 0.00001, 104.63335, 0.16782, 104.80117, 0.16704, 0.11740, 0.26634, 13
22/12/2022, 23:33:46, 2147483647, BTCUSDT, BUY , 0.00, 0.00622000, 16803.880, 0.00622000, 104.52013, Filled, , 0.00622, , , -104.52013, 0.00623, 0.11321, 104.68817, 104.80139, 0.00022, 0.11762, 0.26656
22/12/2022, 23:42:30, 2147483647, BTCUSDT, SELL, 0.00, 0.00622000, 16827.270, 0.00622000, 104.66562, Filled, , , -0.00622, 104.66562, , 0.00001, 104.77883, 0.16827, 104.94711, 0.14572, 0.26334, 0.41228, 14, 0.39439%, 0.25156%, 5

23/12/2022, 02:14:25, 2147483647, BTCUSDT, BUY , 0.00, 0.00624000, 16788.720, 0.00624000, 104.76161, Filled, , 0.00624, , , -104.76161, 0.00625, 0.01722, 104.92950, 104.94672, -0.00039, 0.26295, -0.00039
23/12/2022, 02:28:57, 2147483647, BTCUSDT, SELL, 0.00, 0.00624000, 16797.127, 0.00624000, 104.81408, Filled, , , -0.00624, 104.81408, , 0.00001, 104.83130, 0.16797, 104.99927, 0.05255, 0.31550, 0.05216, 1
23/12/2022, 04:17:37, 2147483647, BTCUSDT, BUY , 0.00, 0.00623000, 16816.850, 0.00623000, 104.76898, Filled, , 0.00623, , , -104.76898, 0.00624, 0.06232, 104.93714, 104.99946, 0.00020, 0.31570, 0.05236
23/12/2022, 04:30:54, 2147483647, BTCUSDT, SELL, 0.00, 0.00623000, 16823.113, 0.00623000, 104.80799, Filled, , , -0.00623, 104.80799, , 0.00001, 104.87031, 0.16823, 105.03855, 0.03908, 0.35478, 0.09144, 2
23/12/2022, 05:20:44, 2147483647, BTCUSDT, BUY , 0.00, 0.00623000, 16830.880, 0.00623000, 104.85638, Filled, , 0.00623, , , -104.85638, 0.00624, 0.01393, 105.02469, 105.03862, 0.00008, 0.35486, 0.09152
23/12/2022, 05:32:56, 2147483647, BTCUSDT, SELL, 0.00, 0.00624000, 16824.527, 0.00624000, 104.98505, Filled, , , -0.00624, 104.98505, , -0.00000, 104.99898, -0.00000, 104.99898, -0.03964, 0.31522, 0.05188, 3
23/12/2022, 07:26:09, 2147483647, BTCUSDT, BUY , 0.00, 0.00623000, 16841.670, 0.00623000, 104.92360, Filled, , 0.00623, , , -104.92360, 0.00623, 0.07538, 104.92360, 104.99898, -0.00000, 0.31522, 0.05188
23/12/2022, 07:27:00, 2147483647, BTCUSDT, SELL, 0.00, 0.00622000, 16850.260, 0.00622000, 104.80862, Filled, , , -0.00622, 104.80862, , 0.00001, 104.88400, 0.16850, 105.05250, 0.05352, 0.36873, 0.10539, 4
23/12/2022, 11:14:56, 2147483647, BTCUSDT, BUY , 0.00, 0.00622000, 16847.560, 0.00622000, 104.79182, Filled, , 0.00622, , , -104.79182, 0.00623, 0.09217, 104.96030, 105.05247, -0.00003, 0.36870, 0.10536
23/12/2022, 11:30:19, 2147483647, BTCUSDT, SELL, 0.00, 0.00623000, 16848.640, 0.00623000, 104.96703, Filled, , , -0.00623, 104.96703, , -0.00000, 105.05920, -0.00000, 105.05920, 0.00673, 0.37543, 0.11209, 5
23/12/2022, 12:04:52, 2147483647, BTCUSDT, BUY , 0.00, 0.00623000, 16847.320, 0.00623000, 104.95880, Filled, , 0.00623, , , -104.95880, 0.00623, 0.10040, 104.95880, 105.05920, 0.00000, 0.37543, 0.11209
23/12/2022, 12:27:06, 2147483647, BTCUSDT, SELL, 0.00, 0.00623000, 16851.657, 0.00623000, 104.98582, Filled, , , -0.00623, 104.98582, , -0.00000, 105.08622, -0.00000, 105.08622, 0.02702, 0.40245, 0.13911, 6
23/12/2022, 13:39:09, 2147483647, BTCUSDT, BUY , 0.00, 0.00623000, 16865.320, 0.00623000, 105.07094, Filled, , 0.00623, , , -105.07094, 0.00623, 0.01527, 105.07094, 105.08622, 0.00000, 0.40245, 0.13911
23/12/2022, 13:50:13, 2147483647, BTCUSDT, SELL, 0.00, 0.00623000, 16890.890, 0.00623000, 105.23024, Filled, , , -0.00623, 105.23024, , -0.00000, 105.24552, -0.00000, 105.24552, 0.15930, 0.56175, 0.29841, 7
23/12/2022, 15:56:43, 2147483647, BTCUSDT, BUY , 0.00, 0.00624000, 16841.940, 0.00624000, 105.09371, Filled, , 0.00624, , , -105.09371, 0.00624, 0.15181, 105.09371, 105.24552, -0.00000, 0.56175, 0.29841
23/12/2022, 16:14:18, 2147483647, BTCUSDT, SELL, 0.00, 0.00623000, 16842.310, 0.00623000, 104.92759, Filled, , , -0.00623, 104.92759, , 0.00001, 105.07941, 0.16842, 105.24783, 0.00231, 0.56406, 0.30072, 8
23/12/2022, 16:53:16, 2147483647, BTCUSDT, BUY , 0.00, 0.00624000, 16822.064, 0.00624000, 104.96968, Filled, , 0.00624, , , -104.96968, 0.00625, 0.10973, 105.13790, 105.24763, -0.00020, 0.56386, 0.30052
23/12/2022, 17:03:14, 2147483647, BTCUSDT, SELL, 0.00, 0.00624000, 16833.590, 0.00624000, 105.04160, Filled, , , -0.00624, 105.04160, , 0.00001, 105.15133, 0.16834, 105.31967, 0.07204, 0.63590, 0.37256, 9
23/12/2022, 19:47:21, 2147483647, BTCUSDT, BUY , 0.00, 0.00623000, 16851.505, 0.00623000, 104.98488, Filled, , 0.00623, , , -104.98488, 0.00624, 0.16645, 105.15339, 105.31984, 0.00018, 0.63608, 0.37274
23/12/2022, 19:49:43, 2147483647, BTCUSDT, SELL, 0.00, 0.00623000, 16848.474, 0.00623000, 104.96599, Filled, , , -0.00623, 104.96599, , 0.00001, 105.13245, 0.16848, 105.30093, -0.01891, 0.61716, 0.35382, 10
23/12/2022, 20:03:03, 2147483647, BTCUSDT, BUY , 0.00, 0.00623000, 16847.870, 0.00623000, 104.96223, Filled, , 0.00623, , , -104.96223, 0.00624, 0.17022, 105.13071, 105.30092, -0.00001, 0.61716, 0.35382
